Orthogroup,Salar
OG0003186,XP_014022428.1
OG0003185,NP_001134026.1
OG0003185,XP_013984932.1
OG0003184,XP_013988407.1
OG0003184,XP_014022427.1
OG0023028,XP_014000662.1
OG0023029,XP_013991456.1
OG0023026,XP_014033791.1
OG0023027,XP_014003780.1
OG0023024,NP_001130020.1
OG0023025,XP_014033796.1
OG0023022,XP_014003825.1
OG0023023,XP_014003822.1
OG0023020,XP_014023171.1
OG0023021,XP_014003827.1
OG0023794,XP_014054866.1
OG0023795,0
OG0023796,XP_014037261.1
OG0023797,0
OG0023790,XP_014036825.1
OG0023791,XP_014023602.1
OG0023792,0
OG0023793,XP_014023739.1
OG0023798,XP_013991457.1
OG0023798,XP_014032016.1
OG0023799,XP_014065006.1
OG0010918,XP_014034765.1
OG0010919,XP_014000238.1
OG0010919,XP_014061231.1
OG0010910,XP_014014591.1
OG0010910,XP_014034517.1
OG0010911,XP_014014636.1
OG0010912,XP_014014637.1
OG0010913,XP_014000493.1
OG0010914,XP_014013882.1
OG0010914,XP_014034387.1
OG0010915,XP_014061483.1
OG0010916,XP_014061436.1
OG0010917,NP_001135032.1
OG0009112,XP_013989540.1
OG0009112,XP_014023669.1
OG0009113,XP_013989542.1
OG0009113,XP_014023683.1
OG0009110,XP_013987645.1
OG0009110,XP_014023492.1
OG0009111,XP_013987728.1
OG0009111,XP_014023610.1
OG0009116,XP_013987160.1
OG0009116,XP_014023787.1
OG0009117,NP_001167097.1
OG0009117,XP_014023722.1
OG0009114,XP_014032257.1
OG0009114,XP_014032259.1
OG0009114,XP_014032263.1
OG0009115,XP_013983296.1
OG0009115,XP_014032177.1
OG0009115,XP_014032178.1
OG0009115,XP_014043459.1
OG0009115,XP_014043460.1
OG0022779,XP_014014914.1
OG0022778,XP_013993037.1
OG0009118,XP_014052092.1
OG0009119,XP_013997916.1
OG0009119,XP_014033390.1
OG0014114,XP_014006138.1
OG0014114,XP_014065818.1
OG0014115,XP_014055343.1
OG0014115,XP_014067867.1
OG0014116,XP_014042993.1
OG0014116,XP_014043042.1
OG0014117,XP_013980051.1
OG0014110,XP_013993248.1
OG0014111,XP_013993500.1
OG0014111,XP_014052574.1
OG0014111,XP_014052969.1
OG0014112,XP_014046754.1
OG0014113,XP_014047613.1
OG0014118,XP_014024837.1
OG0014118,XP_014072270.1
OG0014119,XP_013998126.1
OG0014119,XP_014034095.1
OG0019962,XP_013984805.1
OG0019963,XP_013984866.1
OG0019960,XP_013984833.1
OG0019961,XP_013984871.1
OG0019966,XP_014022812.1
OG0019967,XP_013984755.1
OG0019967,XP_014051714.1
OG0019964,XP_013988175.1
OG0013910,XP_013995425.1
OG0019968,XP_013984422.1
OG0019969,XP_013984423.1
OG0013913,XP_013995221.1
OG0000206,NP_001133080.1
OG0000206,NP_001133398.1
OG0000206,NP_001134851.1
OG0000206,XP_013986292.1
OG0000206,XP_014031180.1
OG0000201,XP_014020779.1
OG0000201,XP_014020783.1
OG0000201,XP_014020785.1
OG0000201,XP_014029032.1
OG0000201,XP_014029033.1
OG0000200,XP_013999254.1
OG0000200,XP_014030536.1
OG0000200,XP_014061573.1
OG0000200,XP_014065927.1
OG0015247,XP_014002647.1
OG0015247,XP_014002748.1
OG0015246,XP_013991235.1
OG0015245,XP_013991238.1
OG0015244,XP_013991248.1
OG0015243,XP_013991241.1
OG0015242,XP_014002585.1
OG0015241,XP_014002572.1
OG0015240,XP_013991309.1
OG0013916,XP_013994947.1
OG0013916,XP_014045343.1
OG0015249,XP_014002641.1
OG0015249,XP_014002744.1
OG0015248,XP_013991212.1
OG0024328,0
OG0024329,0
OG0024320,XP_014038000.1
OG0024321,0
OG0024322,0
OG0024323,0
OG0024324,0
OG0024325,XP_014047006.1
OG0024326,XP_014068555.1
OG0024327,XP_014047611.1
OG0014424,XP_014003779.1
OG0014425,XP_013980570.1
OG0014426,XP_014003774.1
OG0014427,XP_014003770.1
OG0023808,XP_014064586.1
OG0023809,XP_014064627.1
OG0023804,0
OG0014420,XP_014003798.1
OG0023806,0
OG0023807,XP_014064369.1
OG0023800,XP_014050382.1
OG0023801,XP_014064755.1
OG0023802,XP_014064778.1
OG0014421,XP_013980584.1
OG0014422,XP_013980581.1
OG0014423,XP_013980579.1
OG0028440,XP_014043559.1
OG0028440,XP_014044153.1
OG0015939,XP_013988822.1
OG0015938,XP_014021988.1
OG0015931,XP_014021915.1
OG0015930,XP_013988716.1
OG0015933,XP_014021928.1
OG0015932,XP_014021923.1
OG0015935,XP_013989111.1
OG0015934,XP_013988754.1
OG0015937,XP_014021969.1
OG0015936,XP_013988777.1
OG0018914,XP_014000052.1
OG0018915,XP_014000053.1
OG0018918,XP_014060805.1
OG0018919,XP_013978479.1
OG0000939,XP_013999490.1
OG0000939,XP_014060163.1
OG0000938,XP_013985641.1
OG0000938,XP_013985642.1
OG0000938,XP_013989968.1
OG0000938,XP_014039413.1
OG0000938,XP_014039490.1
OG0000938,XP_014039584.1
OG0000938,XP_014039945.1
OG0000938,XP_014040923.1
OG0000938,XP_014041424.1
OG0000938,XP_014041620.1
OG0000938,XP_014042416.1
OG0000938,XP_014042478.1
OG0027008,0
OG0027009,0
OG0027000,0
OG0027001,0
OG0027002,0
OG0027003,0
OG0027004,0
OG0027005,0
OG0027006,0
OG0027007,0
OG0000931,NP_001133565.1
OG0000931,XP_014048512.1
OG0000930,XP_014034450.1
OG0000930,XP_014048336.1
OG0000930,XP_014059563.1
OG0017269,XP_013998675.1
OG0017269,XP_014041477.1
OG0017268,XP_014034270.1
OG0017267,XP_014005347.1
OG0017266,XP_014004930.1
OG0017265,XP_014004113.1
OG0017264,NP_001135332.1
OG0017263,XP_014065797.1
OG0017262,XP_013998801.1
OG0017261,XP_014034308.1
OG0017260,XP_013998875.1
OG0004344,XP_014054777.1
OG0004344,XP_014067302.1
OG0004345,XP_014052420.1
OG0004345,XP_014066950.1
OG0004346,XP_014052584.1
OG0004346,XP_014066847.1
OG0004347,XP_014054771.1
OG0004347,XP_014067305.1
OG0004340,XP_014052292.1
OG0004340,XP_014066966.1
OG0004341,XP_014054781.1
OG0004341,XP_014067297.1
OG0004342,XP_014054779.1
OG0004342,XP_014067298.1
OG0004343,XP_014054778.1
OG0004343,XP_014067300.1
OG0004348,XP_014054758.1
OG0004348,XP_014067306.1
OG0004349,XP_014054770.1
OG0004349,XP_014067319.1
OG0027918,0
OG0027919,0
OG0018178,XP_013989575.1
OG0018178,XP_014023798.1
OG0018179,XP_014070045.1
OG0018176,XP_014069196.1
OG0018177,XP_014032085.1
OG0018174,0
OG0018175,0
OG0018172,XP_013989570.1
OG0018173,XP_014018581.1
OG0018170,XP_014018575.1
OG0018171,XP_014023817.1
OG0025510,0
OG0025511,0
OG0025512,0
OG0025513,0
OG0025514,XP_014023398.1
OG0025515,0
OG0025516,0
OG0025517,0
OG0025518,XP_014004927.1
OG0025519,0
OG0018798,XP_013979064.1
OG0018799,XP_014024162.1
OG0018792,XP_013999098.1
OG0018793,XP_014024166.1
OG0018790,NP_001133287.1
OG0018791,XP_013999096.1
OG0018796,XP_013979057.1
OG0018797,XP_013979059.1
OG0018794,XP_013979054.1
OG0018795,XP_013979056.1
OG0019221,XP_014014224.1
OG0019220,XP_014014685.1
OG0019223,XP_014014220.1
OG0019222,XP_014014221.1
OG0019225,XP_014014217.1
OG0019224,NP_001167226.1
OG0019227,XP_014014171.1
OG0019226,XP_014014207.1
OG0019229,XP_014014183.1
OG0019228,XP_014014000.1
OG0005918,XP_014000621.1
OG0005918,XP_014061205.1
OG0005919,XP_014000642.1
OG0005919,XP_014061191.1
OG0005916,XP_014013640.1
OG0005916,XP_014034903.1
OG0005917,XP_014000616.1
OG0005917,XP_014061204.1
OG0005914,XP_014013641.1
OG0005914,XP_014034904.1
OG0005915,XP_014000248.1
OG0005915,XP_014061226.1
OG0005915,XP_014061250.1
OG0005912,XP_014013651.1
OG0005912,XP_014034893.1
OG0005913,XP_014013643.1
OG0005913,XP_014034901.1
OG0005910,XP_014000252.1
OG0005910,XP_014061280.1
OG0005911,XP_014034855.1
OG0006258,XP_014008462.1
OG0006258,XP_014063211.1
OG0006259,XP_014008434.1
OG0006259,XP_014063217.1
OG0006254,XP_014008468.1
OG0006255,XP_014050454.1
OG0006255,XP_014064819.1
OG0006256,0
OG0006257,XP_014008444.1
OG0006257,XP_014063205.1
OG0006250,NP_001167218.1
OG0006250,XP_014064807.1
OG0006251,NP_001134154.1
OG0006251,XP_014050448.1
OG0006252,XP_014008481.1
OG0006252,XP_014063186.1
OG0006253,XP_014008477.1
OG0006253,XP_014063190.1
OG0020070,XP_014027822.1
OG0020071,XP_013979161.1
OG0020072,NP_001134053.1
OG0020073,XP_013993362.1
OG0020074,XP_013993369.1
OG0020075,0
OG0020076,XP_014053421.1
OG0020077,XP_014053253.1
OG0020078,XP_013992650.1
OG0020079,0
OG0004733,XP_014055011.1
OG0004733,XP_014067586.1
OG0001709,XP_014035602.1
OG0001709,XP_014044697.1
OG0001709,XP_014071303.1
OG0001708,XP_014055383.1
OG0001708,XP_014067948.1
OG0001708,XP_014067949.1
OG0001707,XP_013978320.1
OG0001707,XP_014010672.1
OG0001707,XP_014037756.1
OG0001707,XP_014038217.1
OG0001707,XP_014038871.1
OG0001707,XP_014041507.1
OG0001707,XP_014042108.1
OG0001706,XP_013995664.1
OG0001706,XP_014046735.1
OG0001705,XP_014010711.1
OG0001705,XP_014010821.1
OG0001705,XP_014038902.1
OG0001705,XP_014041611.1
OG0001704,XP_014010764.1
OG0001704,XP_014010783.1
OG0001704,XP_014010817.1
OG0001703,XP_013999090.1
OG0001703,XP_014010788.1
OG0001703,XP_014040394.1
OG0001702,NP_001130021.1
OG0001702,NP_001130022.1
OG0001701,XP_013997472.1
OG0001701,XP_014033099.1
OG0001700,XP_014046759.1
OG0001700,XP_014055612.1
OG0001700,XP_014068221.1
OG0025928,XP_014054257.1
OG0005286,XP_013995004.1
OG0005286,XP_014046227.1
OG0005287,XP_013995005.1
OG0005287,XP_014046383.1
OG0005284,XP_013994989.1
OG0005284,XP_014046205.1
OG0005285,XP_013994999.1
OG0005285,XP_014046220.1
OG0005282,XP_013994979.1
OG0005282,XP_014046186.1
OG0005283,XP_013994986.1
OG0005283,XP_014046199.1
OG0005280,XP_013995453.1
OG0005280,XP_014046160.1
OG0005281,XP_013995440.1
OG0005281,XP_014046176.1
OG0005288,XP_013995009.1
OG0005288,XP_014046228.1
OG0005289,XP_013995010.1
OG0005289,XP_014046229.1
OG0007666,NP_001134910.1
OG0007666,XP_013997590.1
OG0007667,XP_013997596.1
OG0007667,XP_014032364.1
OG0007664,XP_013997566.1
OG0007664,XP_014032384.1
OG0007665,XP_013997578.1
OG0007665,XP_014032372.1
OG0007662,XP_014055561.1
OG0007663,XP_013997497.1
OG0007663,XP_014032455.1
OG0007660,XP_014055591.1
OG0007660,XP_014068152.1
OG0007661,XP_014068187.1
OG0007668,XP_013997689.1
OG0007668,XP_014032312.1
OG0007669,XP_013997599.1
OG0007669,XP_014032360.1
OG0005138,XP_014018470.1
OG0005138,XP_014070323.1
OG0005139,XP_014018472.1
OG0005139,XP_014070325.1
OG0005134,XP_014018459.1
OG0005134,XP_014070313.1
OG0005135,XP_013983149.1
OG0005135,XP_014039934.1
OG0005135,XP_014041822.1
OG0005136,XP_014023968.1
OG0005136,XP_014031903.1
OG0005136,XP_014039027.1
OG0005136,XP_014040095.1
OG0005136,XP_014040278.1
OG0005136,XP_014042374.1
OG0005136,XP_014042800.1
OG0005136,XP_014047062.1
OG0005137,XP_014018464.1
OG0005137,XP_014070317.1
OG0005130,XP_014018426.1
OG0005130,XP_014070269.1
OG0005131,XP_014018435.1
OG0005131,XP_014070289.1
OG0005132,XP_014018436.1
OG0005132,XP_014070290.1
OG0005133,XP_014018452.1
OG0005133,XP_014070304.1
OG0016822,XP_014047620.1
OG0016823,XP_014047835.1
OG0016820,NP_001158779.1
OG0016821,XP_014047624.1
OG0016826,XP_014047762.1
OG0016827,XP_014047766.1
OG0016824,XP_014047813.1
OG0016825,XP_014047811.1
OG0016828,XP_014047770.1
OG0016829,XP_014028150.1
OG0023099,XP_013988276.1
OG0006539,XP_013991246.1
OG0006539,XP_014002555.1
OG0006538,XP_013991250.1
OG0006538,XP_014002566.1
OG0023098,XP_013988209.1
OG0008559,XP_013995183.1
OG0008559,XP_014045662.1
OG0008558,XP_013995163.1
OG0008558,XP_014045696.1
OG0008555,XP_014038177.1
OG0008555,XP_014066348.1
OG0008554,XP_013995752.1
OG0008554,XP_014046422.1
OG0008557,NP_001133337.1
OG0008557,XP_014045715.1
OG0008556,XP_013995146.1
OG0008556,XP_014045728.1
OG0008551,XP_013993512.1
OG0008551,XP_014052296.1
OG0008550,XP_013985335.1
OG0008550,XP_013993747.1
OG0008553,NP_001135299.1
OG0008553,XP_013993502.1
OG0008552,XP_013993390.1
OG0008552,XP_014052763.1
OG0016798,XP_013985399.1
OG0016798,XP_014039065.1
OG0016799,XP_014065460.1
OG0028228,XP_014009389.1
OG0028228,XP_014041410.1
OG0016790,XP_014053894.1
OG0016791,XP_014038587.1
OG0016792,NP_001167371.1
OG0016793,XP_014038228.1
OG0016794,NP_001139949.1
OG0016795,XP_013985388.1
OG0016796,XP_014038798.1
OG0016796,XP_014040087.1
OG0016797,XP_014053901.1
OG0010309,XP_014032612.1
OG0010308,XP_013987657.1
OG0010308,XP_013997960.1
OG0010308,XP_014024398.1
OG0010308,XP_014060239.1
OG0004669,XP_014010139.1
OG0004669,XP_014057013.1
OG0004668,XP_014010143.1
OG0004668,XP_014059504.1
OG0004667,NP_001134257.1
OG0004667,XP_014059578.1
OG0004666,XP_014010170.1
OG0004666,XP_014059804.1
OG0004665,XP_014010180.1
OG0004665,XP_014059826.1
OG0004664,XP_014010193.1
OG0004664,XP_014059898.1
OG0010301,XP_014020417.1
OG0010301,XP_014029744.1
OG0004662,XP_014010196.1
OG0004662,XP_014059935.1
OG0004661,XP_014010203.1
OG0004661,XP_014062348.1
OG0004660,XP_014010204.1
OG0004660,XP_014059991.1
OG0023097,XP_014012424.1
OG0023096,0
OG0028221,XP_014008958.1
OG0028221,XP_014008960.1
OG0028220,XP_014008631.1
OG0028220,XP_014063408.1
OG0028223,XP_014009242.1
OG0028223,XP_014064258.1
OG0028222,XP_014009226.1
OG0028225,XP_014009262.1
OG0028224,XP_014009255.1
OG0028224,XP_014064026.1
OG0028227,XP_014009382.1
OG0028227,XP_014038107.1
OG0028226,XP_014009348.1
OG0028226,XP_014037964.1
OG0002540,XP_013990682.1
OG0002540,XP_014001769.1
OG0002541,XP_013990660.1
OG0002541,XP_014001780.1
OG0002542,XP_013990661.1
OG0002542,XP_014001821.1
OG0002543,XP_013990655.1
OG0002543,XP_014001822.1
OG0002544,XP_013990643.1
OG0002544,XP_014001793.1
OG0002545,XP_013990442.1
OG0002545,XP_014001076.1
OG0002546,NP_001133415.1
OG0002546,XP_014001078.1
OG0002547,XP_013990425.1
OG0002548,XP_013990455.1
OG0002548,XP_014001056.1
OG0002549,XP_013990454.1
OG0002549,XP_014001055.1
OG0012233,XP_014057860.1
OG0012233,XP_014058009.1
OG0012232,XP_014049168.1
OG0012232,XP_014057903.1
OG0012231,XP_014049955.1
OG0012231,XP_014058492.1
OG0012230,XP_014049968.1
OG0012230,XP_014057849.1
OG0012237,NP_001117071.1
OG0012237,XP_014058134.1
OG0012236,XP_014049854.1
OG0012236,XP_014058102.1
OG0012235,XP_014058030.1
OG0012234,XP_014038194.1
OG0012234,XP_014049866.1
OG0012234,XP_014058063.1
OG0012239,XP_014049771.1
OG0012239,XP_014058065.1
OG0012238,XP_014049726.1
OG0012238,XP_014049747.1
OG0012238,XP_014058157.1
OG0013542,XP_014060155.1
OG0013542,XP_014060169.1
OG0013543,XP_014050285.1
OG0013540,XP_014067194.1
OG0013541,XP_014067148.1
OG0013546,XP_013985783.1
OG0013546,XP_014038378.1
OG0013547,XP_013985764.1
OG0013547,XP_014037651.1
OG0013547,XP_014039676.1
OG0013544,XP_014050975.1
OG0013545,NP_001158867.1
OG0013545,XP_014035386.1
OG0013548,XP_014060182.1
OG0013549,XP_014009333.1
OG0013549,XP_014046267.1
OG0017296,NP_001133286.1
OG0017297,XP_014066004.1
OG0017294,XP_014018067.1
OG0017295,XP_014023744.1
OG0017292,XP_014066017.1
OG0017293,XP_014023495.1
OG0009633,XP_013982402.1
OG0009633,XP_014031306.1
OG0009632,XP_013982371.1
OG0009631,XP_013982149.1
OG0009631,XP_014030762.1
OG0009630,XP_013986497.1
OG0009630,XP_014031364.1
OG0009637,XP_013982391.1
OG0009636,XP_013982479.1
OG0009636,XP_014031231.1
OG0009635,XP_013982500.1
OG0009635,XP_014031236.1
OG0009634,XP_013982448.1
OG0009634,XP_014031267.1
OG0009639,NP_001133901.1
OG0009639,XP_013982537.1
OG0017291,XP_014066021.1
OG0012499,XP_014070717.1
OG0012498,XP_013983183.1
OG0012497,XP_014018978.1
OG0012497,XP_014070799.1
OG0012496,XP_013983058.1
OG0012495,XP_013982908.1
OG0012495,XP_013983053.1
OG0012494,XP_013982906.1
OG0012493,XP_013982929.1
OG0012493,XP_014031839.1
OG0012492,XP_013982945.1
OG0012492,XP_014031062.1
OG0012491,XP_013982947.1
OG0012491,XP_014030724.1
OG0012490,XP_014019049.1
OG0010895,XP_014040216.1
OG0010895,XP_014044184.1
OG0010895,XP_014044652.1
OG0010894,XP_013999142.1
OG0010894,XP_014061613.1
OG0010897,XP_014009385.1
OG0010897,XP_014039798.1
OG0010896,XP_014043787.1
OG0010896,XP_014043793.1
OG0010896,XP_014043822.1
OG0010896,XP_014044057.1
OG0010896,XP_014064319.1
OG0010891,XP_014061729.1
OG0010890,NP_001134107.1
OG0010890,XP_014061629.1
OG0010893,XP_013999177.1
OG0010893,XP_014061664.1
OG0010892,NP_001133322.1
OG0010892,XP_014038535.1
OG0010899,XP_014009360.1
OG0010899,XP_014045159.1
OG0010899,XP_014064357.1
OG0010898,XP_014042132.1
OG0010898,XP_014043638.1
OG0016075,XP_013984834.1
OG0016074,XP_013984849.1
OG0016077,XP_013988336.1
OG0016076,XP_013984829.1
OG0016071,NP_001133353.1
OG0016070,XP_013984988.1
OG0016073,XP_013984914.1
OG0016072,XP_013984900.1
OG0003392,XP_013987567.1
OG0003392,XP_014023439.1
OG0003393,NP_001135195.1
OG0003393,XP_013987578.1
OG0003390,XP_013993077.1
OG0003390,XP_014052408.1
OG0003391,XP_013987738.1
OG0003391,XP_014023014.1
OG0016079,XP_013984873.1
OG0016078,XP_013984821.1
OG0003394,XP_013987603.1
OG0003394,XP_014023474.1
OG0003395,XP_013987210.1
OG0003395,XP_014023534.1
OG0028519,XP_014070057.1
OG0009099,XP_013993525.1
OG0009099,XP_014052517.1
OG0009098,XP_013992973.1
OG0009098,XP_014052288.1
OG0009097,XP_013987440.1
OG0009096,XP_013987719.1
OG0009096,XP_014023110.1
OG0009095,NP_001140104.1
OG0009095,XP_013987731.1
OG0009094,XP_013987254.1
OG0009094,XP_014023261.1
OG0009093,XP_013987793.1
OG0009093,XP_014023297.1
OG0009092,XP_013987822.1
OG0009091,XP_013987881.1
OG0009091,XP_014023381.1
OG0009090,XP_013987894.1
OG0009090,XP_014023399.1
OG0028515,XP_014065255.1
OG0028515,XP_014065310.1
OG0008942,XP_014019535.1
OG0008942,XP_014028723.1
OG0008943,XP_014019671.1
OG0008943,XP_014028581.1
OG0008940,XP_014021094.1
OG0008940,XP_014028788.1
OG0008941,NP_001133021.1
OG0008941,XP_014021133.1
OG0008946,XP_014006399.1
OG0008946,XP_014006498.1
OG0008946,XP_014041755.1
OG0008947,XP_014006003.1
OG0008947,XP_014007299.1
OG0008944,XP_014019670.1
OG0008944,XP_014028577.1
OG0008945,XP_014028512.1
OG0008948,XP_014005990.1
OG0008948,XP_014007243.1
OG0008949,XP_014006013.1
OG0008949,XP_014007224.1
OG0023611,NP_001239281.1
OG0023610,0
OG0023613,NP_001134719.1
OG0023612,NP_001182711.1
OG0023615,XP_013985324.1
OG0023614,XP_014027802.1
OG0023617,XP_013985280.1
OG0023616,XP_013985259.1
OG0023619,0
OG0023618,XP_013985206.1
OG0026229,0
OG0026228,0
OG0028640,0
OG0025752,0
OG0025002,0
OG0025750,XP_013989189.1
OG0025750,XP_014021699.1
OG0025751,0
OG0025756,XP_014010848.1
OG0025757,0
OG0025754,XP_014038162.1
OG0025754,XP_014042466.1
OG0025003,0
OG0025758,0
OG0025759,0
OG0025000,0
OG0017674,XP_014068157.1
OG0017675,XP_014068156.1
OG0017676,XP_014068155.1
OG0017677,XP_014055622.1
OG0017670,XP_014068159.1
OG0017671,NP_001133359.1
OG0017672,XP_014068243.1
OG0017673,XP_014068158.1
OG0025006,XP_014056897.1
OG0017678,NP_001167245.1
OG0017679,XP_014068147.1
OG0025007,0
OG0025004,XP_014068077.1
OG0025005,XP_014014818.1
OG0022256,XP_014057015.1
OG0022257,XP_013980300.1
OG0022254,XP_013979576.1
OG0022255,XP_013980264.1
OG0022252,XP_013979610.1
OG0022253,XP_013979580.1
OG0022250,XP_013979616.1
OG0022251,XP_013979609.1
OG0022258,XP_013980362.1
OG0022259,XP_013980329.1
OG0011858,XP_014038311.1
OG0011858,XP_014040558.1
OG0011858,XP_014042045.1
OG0011858,XP_014044894.1
OG0011858,XP_014045419.1
OG0011858,XP_014046379.1
OG0011858,XP_014046722.1
OG0011858,XP_014046882.1
OG0011858,XP_014047070.1
OG0011858,XP_014047092.1
OG0011858,XP_014047111.1
OG0011859,XP_014043127.1
OG0011859,XP_014044663.1
OG0011859,XP_014044768.1
OG0011859,XP_014044857.1
OG0011859,XP_014044865.1
OG0011859,XP_014044928.1
OG0011859,XP_014045017.1
OG0011859,XP_014045108.1
OG0011859,XP_014045112.1
OG0011859,XP_014057722.1
OG0011852,XP_013989867.1
OG0011852,XP_014002865.1
OG0011853,XP_014050845.1
OG0011853,XP_014064756.1
OG0011850,XP_014004726.1
OG0011850,XP_014004755.1
OG0011851,XP_014039594.1
OG0011851,XP_014043727.1
OG0011851,XP_014043836.1
OG0011851,XP_014044169.1
OG0011851,XP_014044526.1
OG0011856,0
OG0011857,XP_014038081.1
OG0011857,XP_014041761.1
OG0011857,XP_014042916.1
OG0011857,XP_014043066.1
OG0011857,XP_014043085.1
OG0011857,XP_014043164.1
OG0011857,XP_014043250.1
OG0011857,XP_014043336.1
OG0011857,XP_014043564.1
OG0011857,XP_014057753.1
OG0011854,XP_014038935.1
OG0011854,XP_014038936.1
OG0011854,XP_014039217.1
OG0011854,XP_014040813.1
OG0011854,XP_014044269.1
OG0011854,XP_014045439.1
OG0011854,XP_014046997.1
OG0011855,XP_014060890.1
OG0011855,XP_014060944.1
OG0024485,XP_014038241.1
OG0024485,XP_014042006.1
OG0024484,XP_014057838.1
OG0024487,XP_014039014.1
OG0024486,XP_014039831.1
OG0024481,0
OG0024480,XP_013979825.1
OG0024480,XP_014038067.1
OG0024483,XP_014050279.1
OG0024482,0
OG0024489,0
OG0024488,XP_013983043.1
OG0024488,XP_014042887.1
OG0014327,XP_014003648.1
OG0014326,XP_013980717.1
OG0014325,XP_013980719.1
OG0014324,XP_014003436.1
OG0014323,XP_013980721.1
OG0014322,XP_013980723.1
OG0014321,XP_013980730.1
OG0014320,XP_013980727.1
OG0014329,XP_013981063.1
OG0014328,XP_013981072.1
OG0025288,0
OG0025289,XP_013985019.1
OG0025280,0
OG0025281,0
OG0025282,0
OG0025283,0
OG0025284,XP_013986117.1
OG0025285,0
OG0025286,XP_014019452.1
OG0025287,0
OG0024159,XP_014029458.1
OG0024158,XP_014046738.1
OG0024158,XP_014068859.1
OG0024153,XP_014037904.1
OG0024153,XP_014044982.1
OG0024153,XP_014045079.1
OG0024153,XP_014045129.1
OG0024152,0
OG0024151,XP_014043951.1
OG0024150,XP_014038214.1
OG0024150,XP_014045412.1
OG0024150,XP_014045544.1
OG0024157,XP_013998922.1
OG0024157,XP_014028061.1
OG0024156,XP_014044960.1
OG0024156,XP_014044996.1
OG0024156,XP_014045140.1
OG0024156,XP_014049769.1
OG0024155,XP_014043012.1
OG0024155,XP_014057937.1
OG0024155,XP_014057982.1
OG0024154,XP_014053834.1
OG0021503,XP_013990654.1
OG0021502,XP_013990696.1
OG0021501,XP_013990999.1
OG0021500,XP_014037327.1
OG0021507,XP_014009736.1
OG0021506,XP_014009758.1
OG0021505,XP_014009803.1
OG0021504,XP_013990439.1
OG0021509,XP_014009644.1
OG0021508,XP_014009698.1
OG0027167,0
OG0027166,XP_014043353.1
OG0027165,0
OG0027164,0
OG0020672,XP_014040671.1
OG0020673,XP_014042889.1
OG0020670,XP_014040838.1
OG0020671,NP_001140003.1
OG0020676,XP_013996798.1
OG0020677,XP_013996783.1
OG0020677,XP_014040708.1
OG0020674,XP_013996771.1
OG0020675,XP_014043962.1
OG0020678,XP_014023956.1
OG0020679,XP_014023958.1
OG0007061,XP_013993416.1
OG0007061,XP_014052745.1
OG0007065,NP_001167183.1
OG0007065,XP_013992375.1
OG0005738,XP_013999660.1
OG0005738,XP_014060434.1
OG0005739,XP_013999664.1
OG0005739,XP_014060447.1
OG0005736,XP_013999557.1
OG0005736,XP_014060426.1
OG0005737,XP_013999659.1
OG0005737,XP_014060429.1
OG0005734,XP_013999679.1
OG0005734,XP_014060420.1
OG0005735,XP_013999682.1
OG0005735,XP_014060862.1
OG0005732,XP_013999620.1
OG0005732,XP_014060414.1
OG0005733,NP_001133928.1
OG0005733,XP_014060413.1
OG0005730,XP_013999594.1
OG0005730,XP_014060389.1
OG0005731,XP_013999610.1
OG0005731,XP_014060405.1
OG0001428,XP_013986968.1
OG0001428,XP_014032115.1
OG0001429,XP_013994464.1
OG0001429,XP_013994480.1
OG0001429,XP_014001942.1
OG0001429,XP_014001998.1
OG0001426,XP_014011383.1
OG0001426,XP_014062389.1
OG0001426,XP_014062399.1
OG0001427,NP_001133152.1
OG0001427,XP_014001635.1
OG0001424,XP_013999194.1
OG0001424,XP_013999236.1
OG0001424,XP_014061406.1
OG0001425,XP_014042740.1
OG0001425,XP_014066285.1
OG0001422,XP_014009300.1
OG0001422,XP_014064151.1
OG0001422,XP_014064157.1
OG0001422,XP_014064163.1
OG0001423,XP_014009223.1
OG0001423,XP_014009317.1
OG0001420,XP_014044006.1
OG0001420,XP_014064024.1
OG0001420,XP_014064058.1
OG0001420,XP_014064078.1
OG0001420,XP_014064079.1
OG0001421,XP_014009249.1
OG0001421,XP_014064053.1
OG0026148,0
OG0026149,XP_014030125.1
OG0026142,0
OG0026143,0
OG0026140,0
OG0026141,0
OG0026146,0
OG0026147,0
OG0026144,XP_014007665.1
OG0026145,0
OG0001394,XP_013993180.1
OG0001394,XP_014052510.1
OG0001395,0
OG0001396,XP_014050112.1
OG0001396,XP_014050220.1
OG0001396,XP_014065324.1
OG0001397,XP_014050140.1
OG0001397,XP_014050256.1
OG0001397,XP_014065185.1
OG0001397,XP_014065194.1
OG0001390,XP_014050691.1
OG0001390,XP_014064469.1
OG0001391,XP_014017349.1
OG0001391,XP_014050739.1
OG0001391,XP_014064432.1
OG0001392,XP_014039286.1
OG0001392,XP_014050663.1
OG0001392,XP_014050676.1
OG0001392,XP_014064429.1
OG0001393,XP_014050769.1
OG0001393,XP_014064418.1
OG0001398,0
OG0001399,XP_014040846.1
OG0001399,XP_014050342.1
OG0001399,XP_014050422.1
OG0001399,XP_014064968.1
OG0025425,0
OG0004061,XP_014048507.1
OG0004061,XP_014059723.1
OG0004060,XP_014059715.1
OG0004063,XP_013983864.1
OG0004063,XP_013992357.1
OG0004062,XP_013983859.1
OG0004062,XP_013992295.1
OG0004065,XP_014048499.1
OG0004065,XP_014059729.1
OG0004064,XP_014048429.1
